deposit_avg,monthly_avg,safe_score,cvt_score
2787,46,7,9
3878,47,5,8
3665,62,1,5
2621,57,8,3
3132,49,4,2
3910,66,7,4
3164,68,6,5
4204,52,2,2
2843,69,2,7
3649,46,4,4
2746,67,1,9
3050,64,7,6
4465,57,8,2
4185,49,9,9
2542,48,3,6
3813,68,5,4
4071,47,8,3
2964,62,5,1
4352,56,3,8
4094,52,2,1
4433,58,8,5
2768,40,2,7
3803,68,7,9
3574,48,8,2
3613,68,2,9
2999,52,1,2
4478,70,9,7
4443,44,9,5
2332,50,7,2
4115,58,5,4
2678,41,7,2
2260,43,8,8
3459,68,6,6
3502,69,7,3
4341,65,2,7
3329,55,6,7
4409,43,1,9
4022,70,1,6
3361,47,8,3
2950,62,8,2
2505,46,7,9
2621,64,5,9
4203,42,2,6
4176,52,1,3
3907,62,2,6
3598,45,3,1
2841,68,1,7
2345,48,7,1
3996,60,4,4
3386,45,9,4
2958,46,4,2
4444,54,8,1
2507,67,8,5
4009,46,9,6
2710,40,5,3
2573,57,8,3
2292,64,7,9
2348,64,4,1
2935,57,7,7
3278,67,2,7
2697,60,9,8
4221,63,4,2
3442,55,9,7
3566,64,6,2
3934,64,9,2
2967,41,7,3
4042,47,5,2
2911,63,9,3
2208,54,5,1
3215,57,1,7
2902,56,6,2
4283,46,4,2
3583,59,6,9
2886,46,5,5
3084,60,9,5
3277,68,3,5
2779,60,1,7
4180,45,2,5
3415,60,2,7
2983,67,8,2
2488,67,4,9
2115,65,3,2
4126,59,3,8
3775,57,4,4
3154,68,2,4
4495,57,4,7
3224,47,7,9
3620,45,3,5
3179,52,9,5
2486,53,9,3
2479,53,6,9
4214,60,6,7
2216,60,2,7
2599,64,5,4
3096,51,6,3
3911,49,3,9
4385,57,1,8
3247,48,6,5
2402,67,9,3
4019,60,1,6
4374,46,9,7
2636,69,6,9
2741,47,8,5
2374,47,8,5
3028,48,8,8
3065,48,6,2
4104,58,8,7
2332,63,6,5
2370,67,4,3
3112,50,5,9
2320,54,3,8
2541,41,3,3
2106,62,6,6
2914,52,5,6
2752,55,4,7
3385,54,2,9
3004,41,7,2
2558,69,7,1
3795,65,4,4
4199,43,6,4
2973,51,6,8
2527,57,6,8
2701,56,8,4
4492,63,4,2
3902,45,2,3
2905,53,8,2
4262,64,6,9
3333,70,5,5
2279,61,9,7
2812,58,7,2
3053,54,7,6
2443,42,1,3
2106,52,6,3
2645,41,1,6
3687,68,1,7
3021,59,2,5
4287,43,7,7
2603,40,2,7
2419,53,5,6
3805,51,1,7
2807,66,3,8
2157,66,9,7
4066,45,7,7
3030,52,1,4
2854,46,4,2
4382,43,5,5
3788,54,4,5
4375,65,7,1
2777,58,9,4
4149,64,2,4
3941,51,5,8
2376,60,8,5
2788,55,3,8
3878,63,9,7
3818,53,5,3
2423,54,9,1
2487,65,7,2
4040,55,2,8
3310,63,8,1
2107,66,1,3
3812,61,8,5
4299,59,8,7
3194,54,3,4
2865,70,5,3
2671,41,3,5
2382,46,8,2
2202,46,6,9
4389,40,9,3
2472,50,3,7
3128,41,2,1
4112,57,6,6
2919,40,7,7
3991,57,6,7
2846,49,8,7
2100,53,1,3
2184,57,4,8
3007,40,8,4
3621,40,2,7
4017,40,2,5
3387,66,6,6
3988,59,8,1
4003,56,3,4
3142,55,6,1
2897,51,5,2
4295,47,9,5
3498,63,2,5
2472,60,5,8
2316,45,8,4
2376,63,7,5
3452,70,3,5
2267,41,7,8
2231,63,7,5
4481,52,6,5
2702,58,1,3
2251,58,8,6
2737,64,8,8
3511,43,7,6
2726,64,6,9
3790,58,6,5
2939,57,5,8
3454,42,6,9
2718,42,8,6
2131,59,9,5
2169,68,8,3
4217,70,2,8
3451,59,8,2
3445,41,9,5
3941,69,2,2
3007,45,5,4
3780,66,7,8
3613,61,4,6
3187,70,3,9
2165,48,4,7
3062,40,6,2
3512,45,7,7
3019,66,8,8
2465,45,1,1
2859,52,2,1
4420,50,4,6
2847,42,3,5
3792,51,4,5
2566,63,6,6
3984,58,2,3
2823,45,8,8
2414,64,2,7
2874,60,7,1
3990,54,8,9
3642,54,5,6
2678,57,3,6
3595,48,1,4
4106,62,3,5
4184,58,2,5
2909,64,7,1
4425,65,2,6
2837,56,9,6
4007,68,6,7
4107,45,5,4
2468,58,2,3
4027,63,2,5
4167,51,8,4
2610,53,5,2
2811,52,2,1
4022,47,2,9
2838,56,6,5
2803,70,9,7
2825,40,3,1
2578,51,1,7
2825,66,7,5
2822,68,3,3
4261,43,5,4
3620,49,1,8
2346,64,1,2
2796,63,8,6
4193,65,5,2
4010,66,8,7
2909,51,2,4
3316,49,5,5
4283,56,6,2
3088,59,7,4
3802,64,7,5
4316,57,7,3
2421,65,8,9
4171,41,9,6
3085,46,5,9
2743,57,7,3
3211,43,4,8
3526,65,8,8
3684,53,5,5
3661,57,2,7
2588,41,4,9
4320,54,5,1
3200,56,1,9
2136,62,1,5
3328,69,6,9
2536,62,3,2
4050,56,7,3
4046,50,8,5
2271,67,9,9
3188,52,2,1
3965,65,6,8
3927,43,7,3
3871,62,9,4
4243,53,5,9
3296,58,6,6
3755,50,2,3
2482,66,9,7
4089,43,4,3
2764,52,4,7
4055,47,4,4
3777,64,3,8
4356,42,1,8
3901,56,9,4
3115,54,9,8
3968,42,9,7
2781,45,7,1
2383,52,4,9
4365,58,7,6
3017,40,9,7
3240,40,3,7
2559,43,1,2
2343,62,7,2
3689,69,6,8
2298,63,4,8
4050,62,6,3
2180,61,7,2
2548,44,9,4
3803,41,9,9
2180,44,5,8
3528,49,9,6
3396,44,2,5
3833,41,1,2
2858,57,7,5
2438,68,5,4
3402,47,3,5
3202,67,1,8
2622,68,5,8
3221,60,2,3
3934,40,8,9
4326,63,5,7
3933,62,4,4
3182,54,3,1
2125,53,3,6
2489,63,2,6
3755,63,2,7
3449,55,8,4
3503,48,6,9
3465,61,4,1
2242,70,5,7
2308,58,6,7
3364,66,4,3
3585,44,8,8
2192,59,6,5
2228,67,1,6
3722,42,1,1
3261,45,2,9
2290,41,5,1
2183,65,4,8
4432,62,7,2
4491,51,9,9
3805,41,9,8
2759,56,8,2
4372,54,2,3
2404,42,6,4
3342,59,6,3
4031,52,9,4
3713,64,7,9
3053,51,7,9
3952,45,8,3
3793,59,2,5
3782,56,2,4
4356,49,7,3
3489,63,9,4
3055,48,5,6
3013,64,2,9
2193,70,4,4
3485,64,3,9
2901,62,4,2
3089,50,9,7
3285,64,6,4
4322,45,5,3
2215,56,4,3
3685,47,9,6
2937,41,1,2
2552,67,4,9
3182,66,2,2
2966,49,6,8
3627,66,9,8
3424,65,6,2
2122,44,8,5
4262,41,3,1
3472,48,9,9
3625,51,6,6
2565,63,7,8
3330,65,7,3
2408,46,9,4
3722,61,2,7
2942,42,2,6
2716,65,1,8
3529,43,2,3
2934,60,6,2
4246,69,9,8
2569,60,4,6
4373,56,6,9
3011,57,6,5
2363,65,8,8
2846,41,7,7
3579,52,2,4
2990,68,4,9
2871,66,8,9
3087,61,7,6
3432,46,4,8
4200,49,3,4
3470,60,7,1
4341,49,5,8
2732,50,6,4
3486,43,8,2
4453,65,2,1
2379,63,8,7
2443,52,5,4
4463,70,9,7
4069,53,3,6
4409,53,1,1
4499,56,1,9
4398,68,9,3
3958,44,1,3
2529,57,4,8
2136,64,2,4
4276,43,2,6
3954,61,5,6
2910,53,6,3
4025,63,8,9
3523,58,8,9
2836,46,2,9
3021,44,8,1
3478,41,9,3
2416,45,5,6
3209,47,4,7
3356,52,4,8
4209,67,7,9
3746,64,8,7
2836,60,6,7
2723,50,7,3
3486,57,8,2
2886,63,4,4
3560,49,2,6
2498,47,9,4
3234,65,4,9
2554,53,7,2
2462,57,4,4
3337,68,7,3
3630,68,1,6
4332,66,2,2
3662,54,9,3
3610,68,8,4
3237,63,4,2
3058,66,7,4
4352,70,9,9
4495,48,1,2
3572,55,3,1
2422,45,9,4
3799,52,4,3
2234,68,4,3
2132,66,3,3
3278,53,6,9
2840,66,8,8
2178,63,3,1
3287,58,5,5
2367,42,5,1
2855,44,4,3
4249,58,5,9
3400,48,4,2
4041,56,9,5
3774,49,2,6
3745,63,3,7
4189,52,8,9
3367,70,8,1
2965,53,8,8
2761,58,8,4
4101,49,1,4
4222,63,5,7
4152,45,2,8
2741,59,4,1
3065,60,9,6
3624,49,9,3
3583,70,8,7
3026,41,1,4
2587,67,1,1
3541,63,6,1
4111,58,3,2
3107,44,3,2
2725,40,9,7
3038,40,4,9
4073,64,2,4
4489,53,3,9
3913,61,7,8
2425,64,9,5
2221,59,1,4
2181,69,3,9
3499,65,1,4
2161,64,3,7
4439,63,7,5
4148,58,1,1
3642,65,3,8
2470,53,8,3
4156,45,2,8
3590,62,1,7
3095,69,1,6
3668,54,6,4
4121,41,9,2
2347,58,6,7
4032,43,6,6
2208,66,4,3
4150,64,9,8
3805,50,6,6
4447,60,2,5
4400,44,5,4
4092,42,1,1
3278,64,7,8
2312,40,1,3
2776,65,9,3
2208,70,5,1
4176,67,5,2
2720,46,6,6
2129,66,3,7
2179,53,1,5
4484,40,9,7
3860,60,6,7
4220,52,4,3
3752,42,7,4
3241,58,2,9
2811,44,6,4
2243,53,1,3
4204,63,5,3
3587,50,8,9
3472,55,3,2
2775,60,4,3
3806,43,9,3
3013,53,8,1
2974,57,6,1
3650,51,1,9
4152,53,7,3
3309,60,4,6
2230,46,4,2
4005,51,3,2
4465,47,1,4
2946,54,9,2
3720,60,2,8
3316,61,1,7
2539,67,9,9
4476,62,4,6
2696,47,1,8
3350,67,9,8
3304,48,1,8
3064,44,6,1
3630,48,9,4
2651,42,5,1
3856,57,4,9
2677,48,8,7
3760,42,4,2
2521,42,7,4
3061,52,1,2
3207,63,2,1
4346,55,9,6
2450,68,1,8
3927,48,5,4
3436,45,1,7
2710,49,8,2
2960,52,1,4
3526,53,2,9
2535,70,5,7
2455,47,8,1
3774,62,1,1
2473,70,2,6
4078,60,7,1
3725,46,4,7
4467,63,3,7
2636,53,5,8
3996,50,1,9
2953,49,7,7
3062,40,2,1
3778,48,5,9
3332,52,8,2
3271,41,4,2
3522,40,8,2
2821,44,3,6
3992,64,1,6
3152,50,5,9
2291,54,9,5
3215,47,8,2
2654,58,1,3
3658,45,7,7
3165,47,3,2
3892,49,5,3
4421,49,8,6
2473,63,9,1
3824,60,8,8
3090,69,3,5
2884,46,8,7
2733,49,1,8
3217,55,8,9
4450,70,6,6
3567,52,5,2
4315,41,8,2
3306,61,5,1
3717,59,5,6
2105,40,2,7
3520,58,2,8
3229,42,2,8
3644,45,2,9
3118,41,2,6
3672,64,8,6
2703,42,5,4
2611,56,3,6
4347,43,4,2
2959,68,1,3
2814,46,6,2
4442,54,9,2
4248,66,8,1
3059,47,6,6
3389,67,7,9
3978,47,7,6
2726,62,7,4
3060,59,2,1
3329,52,2,2
3500,49,6,9
3830,53,9,8
3099,42,1,4
3994,41,6,7
4068,69,9,2
3826,64,1,7
2506,46,7,2
3097,40,6,5
3929,42,7,7
3691,68,1,1
2582,63,9,6
4189,46,9,9
4410,44,7,4
4265,65,6,3
2168,50,1,6
3229,49,6,6
3011,46,5,1
2487,67,3,7
2273,51,3,1
4130,55,2,3
3540,61,2,3
4309,62,9,6
4381,48,6,6
2556,59,8,8
4024,47,8,2
3876,46,5,8
4119,46,7,6
4389,40,4,7
4436,68,9,4
3645,52,4,2
2378,58,5,6
2862,61,6,6
4288,58,2,7
3245,55,5,8
2781,62,9,8
2689,63,8,1
3395,52,1,5
3989,46,6,8
2923,43,4,8
3805,67,9,8
2677,63,6,5
4395,68,1,9
3730,55,3,6
3093,53,8,4
2657,69,6,7
2436,57,4,3
3509,59,4,4
2492,48,1,2
2780,53,2,5
4105,52,7,1
4105,42,8,9
3073,51,6,2
2368,48,8,9
3595,41,6,7
3952,53,4,5
2400,41,8,2
4329,64,2,1
4423,43,2,4
3393,46,4,1
2814,48,3,7
3164,40,1,1
2939,58,2,6
3310,63,1,8
2891,44,8,3
3905,57,5,7
3837,55,8,8
3205,50,6,6
3277,68,3,1
4246,55,4,2
2658,42,2,9
3060,67,4,6
3957,49,9,2
2169,64,8,8
2722,69,1,9
3860,41,4,3
4099,61,3,6
3569,56,7,2
3144,42,5,2
3142,70,3,9
4385,52,4,8
4481,68,4,4
3124,63,3,3
2612,41,7,8
3407,62,5,8
3255,67,6,2
4403,66,4,8
4052,52,5,9
3378,51,3,6
2207,66,6,1
3480,42,9,9
3061,51,5,8
3016,60,3,7
3306,40,1,2
4466,51,4,7
2809,66,4,3
2695,63,3,1
2586,55,4,7
2546,42,7,5
4324,44,9,2
3464,46,5,8
2703,56,1,4
4185,64,9,6
2775,53,3,2
2882,49,1,8
3538,60,4,3
3759,68,9,5
3304,60,7,3
3056,68,9,4
3951,49,3,9
3788,43,1,4
2840,58,6,6
2567,60,4,9
2792,64,8,3
3379,65,1,9
4475,49,9,6
4181,48,1,7
4163,50,6,9
3600,43,4,6
4207,60,1,9
3853,47,3,8
3423,51,2,6
3896,56,6,5
3348,56,2,3
2154,63,8,2
4228,65,3,5
4007,55,9,4
4442,50,1,3
4381,56,1,8
4470,62,8,7
3609,65,3,5
3042,44,6,1
4496,51,3,9
3258,40,7,3
3408,64,4,1
3332,48,1,7
4373,65,4,6
2710,63,7,8
2625,42,7,8
2818,68,3,3
3851,66,2,2
3986,67,3,6
4065,70,2,3
3946,59,9,8
4022,56,1,1
4121,68,8,7
3452,42,9,6
3100,48,4,6
2241,67,8,5
2572,54,3,6
2700,52,1,5
3016,70,3,1
4201,65,7,9
4322,42,3,2
3522,68,7,3
3484,61,8,3
3873,46,9,9
3612,53,3,2
2145,43,1,5
3453,70,9,2
3862,42,8,7
4477,69,8,4
3881,43,8,4
2189,44,2,9
3997,69,6,1
4440,68,4,9
3194,51,4,8
3078,67,9,8
2465,69,7,4
2656,65,8,8
2139,40,5,8
2610,40,9,8
3229,56,9,5
3388,43,4,1
2534,53,7,7
3370,56,2,7
4461,49,6,7
2299,69,3,1
3501,69,9,2
4340,50,4,6
3913,54,8,1
2769,53,5,4
3869,62,7,2
2368,61,6,9
2493,45,2,3
4169,45,8,4
2384,50,1,9
3207,64,5,8
3842,62,5,3
2576,41,6,2
4452,62,3,7
2519,52,7,6
3003,69,7,7
2876,68,2,8
4192,48,2,9
3434,59,6,2
4119,44,5,9
4498,68,8,4
3664,43,9,6
3405,55,9,4
3136,60,5,3
4424,47,6,9
3121,58,5,1
3864,70,2,1
3083,49,3,7
4355,44,7,3
3115,42,4,8
4256,58,5,6
3528,58,7,9
2249,58,7,9
2648,47,9,9
2323,56,9,1
2941,53,3,2
2830,41,2,4
2704,52,8,8
3594,58,1,8
3756,68,5,5
4002,65,9,5
2706,48,9,2
3653,61,6,1
2212,54,1,4
3770,65,5,4
2398,55,6,5
4171,64,6,1
4447,66,6,7
2778,70,5,9
2806,70,8,5
4484,42,5,3
2172,66,8,6
2977,65,4,7
4435,49,2,4
4480,63,4,1
4109,40,5,1
2289,54,4,4
4319,70,3,4
3427,47,2,2
3911,48,9,9
2125,51,6,1
2492,68,4,6
3271,58,6,2
2743,43,4,1
2889,40,9,5
3908,67,8,4
3287,66,7,1
3239,53,6,2
4364,43,5,2
2126,48,5,7
4335,59,4,9
2324,57,9,6
4371,58,2,9
2910,47,4,8
3467,67,2,6
3451,61,7,3
4329,50,8,7
2870,48,1,7
3482,49,9,4
3771,66,1,5
2769,60,4,4
2820,41,5,6
3215,54,3,2
3100,61,6,7
4210,50,1,7
2476,42,1,2
4225,44,4,1
3218,46,2,8
3061,47,5,7
3153,69,8,5
3516,69,3,9
3805,44,4,6
3890,49,3,5
2817,54,6,2
2420,68,1,3
3016,49,6,5
4131,51,1,9
2919,52,4,7
2749,65,2,8
3883,55,7,6
2273,46,1,5
2841,45,1,1
3939,68,8,5
2459,61,4,7
3301,46,3,9
2575,50,7,7
4273,64,5,7
3355,42,3,8
4060,44,5,6
3367,55,3,7
2559,66,9,5
2631,67,2,9
2633,46,7,3
2869,49,9,6
3943,69,8,2
2371,51,1,2
3969,57,8,6
4059,69,3,3
4153,46,6,5
3462,63,6,1
3767,44,6,8
3421,41,8,8
4076,53,4,4
3645,57,5,4
3340,46,6,2
2741,66,9,8
3676,40,4,5
3629,65,6,8
3994,55,7,4
2558,46,4,6
4264,50,2,6
3022,50,3,2
2736,64,8,4
3679,69,1,7
2865,57,5,9
3164,68,1,4
4066,67,1,1
2731,62,5,9
2779,61,9,3
2118,59,8,2
3144,66,5,1
4085,66,5,9
4226,42,7,8
3165,56,7,3
4240,40,2,7
3507,46,4,3
2406,45,4,6
4395,40,6,4
2817,41,7,9
2689,63,6,3
4242,58,7,8
2422,60,6,1
4004,41,8,1
3404,55,4,4
3973,55,8,4
4474,59,3,8
2525,55,5,2
3974,64,8,7
3309,48,4,9
4113,58,3,5
3475,68,1,7
3135,60,9,7
2876,54,8,5
3718,56,8,7
4260,48,4,7
4184,44,6,6
2204,64,8,7
3566,52,2,2
3310,50,1,6
2528,57,9,5
3606,56,6,8
2590,63,6,6
2662,45,9,9
3695,58,7,7
4393,52,9,4
3790,47,4,8
4277,65,7,7
4180,50,3,9
3536,57,7,5
2491,61,3,3
2101,52,4,4
3895,50,4,5
3774,63,1,5
4176,46,8,9
3409,49,5,5
2724,42,6,4
2484,57,1,2
3033,50,3,4
3827,46,3,8
2951,59,5,7
3906,57,7,5
2504,41,1,6
2835,70,8,5
2413,41,6,3
2412,57,8,5
3586,54,9,7
2932,62,8,8
4367,70,8,6
4111,58,5,5
2586,57,5,8
4234,62,1,2
4413,48,8,5
3605,43,1,2
3020,56,3,4
3353,67,5,5
3002,69,5,1
2810,40,2,8
2557,45,2,3
4166,57,8,3
4040,48,5,4
3237,59,8,7
3896,63,1,4
4287,60,9,1
3809,69,1,7
4106,67,1,8
3581,70,9,9
2775,51,3,6
4141,51,9,4
4055,58,4,3
2820,67,3,8
3832,43,7,1
2216,45,5,8
2400,70,3,9
3889,51,1,7
2383,53,5,5
4106,67,5,7
3610,45,9,4
2199,51,5,6
3892,57,7,9
2509,44,1,7
2508,63,1,3
3901,53,4,4
4184,42,5,6
3899,50,6,3
3673,68,7,3
4236,67,4,3
3072,44,7,1
2547,65,7,7
2725,63,3,7
2651,56,3,3
3609,59,9,8
4100,68,3,1
3588,66,8,6
2532,57,4,2
2587,42,6,9
3884,68,9,3
3197,70,8,7
2431,59,3,6
4170,62,4,7
3573,63,1,5
2211,52,9,5
3523,56,7,8
2596,46,5,9
2458,48,1,8
3334,58,7,3
3052,41,5,1
3186,58,2,4
3905,47,7,2
3652,63,8,4
2323,40,6,7
3348,68,5,7
4385,65,8,3
3859,53,3,2
4229,65,4,5
2522,50,7,8
2608,48,2,9
2399,50,5,6
2120,62,1,4
4156,64,4,4
3685,70,1,1
3886,56,9,9
3647,48,1,6
3222,54,9,1
2128,54,5,5
3497,43,8,6
2385,52,5,6
2198,47,4,4
2935,50,8,1
2130,64,7,6
3305,63,6,7
2920,68,4,3
4360,64,4,8
2493,54,9,7
2508,67,8,1
3305,47,7,1
2480,65,6,9
2628,45,9,5
2802,70,7,3
2887,54,9,6
2330,50,9,7
4486,54,6,2
4323,66,8,6
4297,55,6,9
4186,44,5,5
2918,44,5,7
2697,62,5,9
3566,50,2,1
3332,59,4,4
2568,55,6,6
3171,68,7,6
3864,49,1,6
4445,61,1,2
2285,70,5,1
3762,41,8,9
4459,41,6,3
3307,67,8,2
2822,45,7,8
4475,56,3,2
2824,40,1,7
3681,69,8,8
2145,50,3,9
3501,54,1,8
2592,46,6,1
3565,60,7,9
2484,51,9,6
3269,62,4,1
3088,51,5,5
3589,47,7,1
2733,41,2,2
3013,41,8,8
2213,65,9,8
4253,53,9,2
3306,65,7,6
4021,42,5,4
3553,68,1,9
2570,48,8,8
2742,48,6,8
3363,55,6,1
4143,60,7,8
3776,69,2,2
2628,60,6,9
3861,51,6,3
2351,47,4,9
3917,54,8,3
4119,57,7,2
2160,60,8,7
3289,67,5,6
4363,40,6,7
2272,47,6,9
3730,51,6,6
2853,43,5,9
3231,62,1,1
2299,55,4,6
3917,49,7,6
4347,65,1,7
3127,59,1,9
3588,50,4,9
4099,70,6,7
3329,61,9,3
3629,55,7,7
3158,63,6,3
2845,50,5,4
3613,60,4,5
2356,48,7,8
4176,51,7,2
4294,45,4,9
4396,66,6,5
4268,50,7,1
4282,62,2,8
3812,68,7,6
2826,62,9,4
2612,63,2,8
3631,64,7,4
3244,45,3,2
3859,69,5,5
2155,50,3,3
2586,57,5,9
3718,57,2,8
3614,64,5,4
4329,58,1,6
2722,44,6,7
3199,43,9,3
3764,64,1,7
2455,56,3,6
4470,57,2,4
3297,57,5,4
4330,57,1,9
3704,67,5,6
3367,42,3,3
3944,46,1,4
4221,63,1,8
3762,49,5,9
4378,67,3,8
4263,59,2,1
3031,68,2,2
4293,69,9,8
2270,56,5,5
4384,43,4,1
2863,45,1,3
3820,45,9,8
4072,52,7,6
3846,68,9,9
2231,64,3,2
2698,61,7,1
2976,47,1,7
4096,59,9,9
3238,70,2,4
2937,63,6,1
2413,53,5,4
2877,54,2,4
3941,46,2,5
4387,67,5,2
4489,66,8,7
2331,70,1,3
3794,61,7,6
3876,41,5,3
2906,57,6,8
4277,59,5,2
4175,59,4,4
4320,53,6,8
2521,49,8,7
3293,64,5,1
2397,47,9,3
3620,68,6,8
4193,70,6,3
2905,56,4,6
4357,48,9,5
2327,62,9,3
2120,69,8,4
2215,62,7,5
4103,63,7,5
3483,64,4,1
4147,65,8,3
2341,44,8,5
3239,62,8,2
4163,53,9,9
3018,58,7,4
2755,40,6,6
4388,54,6,3
3699,65,3,1
2607,70,1,8
3176,62,4,7
2965,43,6,7
4389,66,3,9
3805,47,7,3
4310,58,5,5
2758,68,8,1
3794,57,8,8
3183,59,2,6
3879,53,1,4
3606,70,7,1
3303,64,7,1
2598,63,1,5
2559,63,5,2
2745,56,7,1
4416,50,6,2
3633,59,5,8
3237,64,4,9
4340,70,9,6
4292,64,7,7
3290,54,3,7
3098,55,3,9
3012,53,5,3
3815,66,2,1
4014,41,8,3
2920,46,7,5
2937,40,2,7
3284,57,8,9
3342,50,9,5
2849,58,1,7
4138,48,2,9
3176,44,2,5
2579,50,6,4
3793,59,3,5
3837,43,5,1
3067,47,5,5
2980,62,2,8
4300,51,1,3
2147,51,6,3
3251,70,9,2
3924,70,1,6
3235,57,9,3
2652,51,4,4
3124,63,8,3
3419,52,6,5
2156,51,3,8
2942,62,6,5
4404,47,9,2
4144,64,9,2
3739,52,6,5
2791,44,8,3
2572,54,4,4
3507,54,5,1
4301,43,8,5
4274,62,4,9
3070,42,2,9
3905,46,6,5
3542,50,3,7
2654,59,3,8
4489,64,1,4
2847,65,5,2
3048,52,1,7
4171,53,4,4
3701,41,6,2
2882,62,7,5
2504,62,5,8
3363,65,9,8
2904,45,7,4
3296,47,5,8
2427,40,8,4
2987,67,4,9
3898,64,4,3
4445,44,7,2
3690,58,6,7
2394,53,3,9
3913,43,5,7
4253,53,5,6
4248,55,7,8
3273,44,3,4
3497,61,2,7
3640,69,1,1
3909,67,6,4
3176,49,4,7
3849,56,8,1
3623,44,9,1
3752,47,5,3
3371,57,5,5
4358,43,6,9
3627,62,6,2
4494,47,4,8
2940,40,8,5
3732,43,6,5
4373,51,1,6
3088,48,9,9
2237,44,8,1
3607,57,8,1
4346,70,6,5
2837,48,8,4
4147,59,5,9
4146,69,3,4
3830,47,3,4
2558,58,9,7
2144,58,5,8
2795,58,1,9
4228,60,5,7
3030,59,6,4
3081,64,2,6
4058,65,1,2
2996,64,9,1
4460,69,9,7
3244,50,3,7
3479,57,7,4
4037,50,4,7
3554,65,1,7
2838,40,6,1
4128,64,3,9
3951,54,1,6
3944,51,2,9
2957,56,5,2
3115,65,1,7
4362,40,3,1
2258,63,6,6
4326,56,1,7
2375,62,7,6
2641,61,7,5
3271,50,1,1
3688,49,6,1
2212,54,8,7
2232,40,1,9
4337,53,9,1
2450,42,3,5
4433,49,5,3
2122,49,8,4
3314,70,9,5
2829,65,6,9
4230,40,2,9
2353,40,7,4
2874,59,9,8
4014,50,8,4
2134,48,5,9
2796,45,1,8
4189,63,6,1
2881,59,8,1
2270,50,2,3
4419,61,8,8
4315,69,5,5
3853,48,4,7
3497,52,1,3
3173,59,3,2
3903,61,9,1
3542,46,5,1
2915,42,7,2
3711,68,7,3
3819,57,8,1
2475,66,1,2
3147,52,4,5
3751,54,9,8
2498,55,1,6
2677,61,4,3
3400,58,5,1
4303,69,8,5
2974,56,1,4
4469,46,2,3
2119,46,6,1
2770,49,7,1
4361,51,1,4
3324,57,5,6
3983,67,7,5
2606,51,3,7
2872,59,3,4
2311,40,8,5
4257,51,3,5
3060,52,1,4
3265,50,2,9
4499,55,7,8
2309,70,1,2
4176,57,2,6
2181,70,9,5
3339,56,1,6
4438,66,5,7
2489,42,5,2
2733,69,4,2
3717,48,2,3
2136,52,1,4
3087,43,5,2
2712,55,7,1
2789,64,6,6
3127,44,1,6
3975,50,5,7
3463,57,6,3
3911,48,3,5
3689,66,6,5
3397,62,4,7
2249,58,8,9
3776,45,3,4
4485,59,3,5
4479,62,3,7
2865,58,9,6
3049,59,6,6
3628,55,1,6
2701,45,8,5
2461,56,2,2
4338,47,8,6
3366,42,9,2
2262,67,4,7
3151,47,4,6
3036,51,1,1
4411,41,6,6
4075,40,7,7
2568,70,7,9
3833,60,7,6
2108,69,2,5
2555,46,2,2
3825,55,7,9
2231,59,9,1
2570,53,4,6
4105,69,1,6
3541,56,5,4
4084,70,6,9
4114,60,4,6
3780,63,8,8
4204,70,2,8
2679,54,3,4
4465,46,1,4
3074,60,7,4
4213,66,3,3
3386,57,7,5
3409,67,5,6
4346,65,3,5
2316,65,2,8
2781,47,8,2
3584,61,1,7
2672,50,8,9
3437,47,7,3
2754,68,6,8
4122,60,3,7
3133,68,8,1
2498,59,7,2
2826,69,6,2
2426,43,6,1
4027,46,8,8
3614,57,5,2
2831,65,6,3
4360,51,1,7
3257,64,2,9
3596,51,4,5
4452,46,5,8
2785,52,5,7
4471,47,3,4
2191,67,9,6
4283,45,2,1
3317,40,1,7
4067,40,3,5
3073,59,1,3
2265,61,9,1
3012,60,6,2
3084,59,8,4
3027,54,7,5
3592,48,8,7
3863,52,4,3
3395,66,2,6
4395,43,3,2
4498,44,3,9
2572,49,9,1
2307,65,3,3
3182,45,6,1
3426,58,7,6
3523,42,6,2
2280,44,6,4
2712,54,5,5
3035,44,6,7
2385,59,7,7
3668,70,4,8
3803,48,9,7
3211,47,3,9
2765,45,5,6
3961,60,5,4
4253,50,1,8
3638,70,6,9
3863,45,9,5
3391,57,3,4
3349,69,3,6
2364,49,6,4
4053,56,8,3
2474,57,3,3
4014,68,6,2
2430,47,4,6
2497,44,4,9
2648,44,1,5
2914,50,2,6
3477,70,8,6
2621,41,6,4
3734,54,3,8
3412,55,9,1
2122,47,2,8
2763,45,5,8
2828,45,2,8
2817,42,3,9
3212,49,7,9
3196,66,9,6
2166,66,5,1
4462,56,5,9
4261,46,2,7
4028,53,8,2
4114,61,6,8
3504,42,2,5
2239,50,1,2
3916,52,2,4
3267,46,2,5
4098,48,7,3
3708,57,9,1
3582,57,5,1
3979,42,2,8
2468,57,7,1
4057,57,8,5
4181,56,8,5
3023,68,6,1
3540,41,2,9
3862,67,4,5
4107,42,3,1
4399,63,2,4
2305,67,4,9
3028,41,4,4
2806,54,2,6
3536,68,8,7
3660,48,7,1
4454,70,7,3
3131,55,3,3
4009,48,3,9
3831,70,9,6
4085,67,6,3
3678,50,2,8
3045,45,9,1
3138,45,3,6
2634,63,2,6
4207,66,2,7
4022,70,4,4
2930,52,6,9
4227,41,3,8
2215,60,2,6
3625,54,2,6
3852,54,2,2
