개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
3100000,PHMA220053100034021200001,2005-04-20,,3,폐업,3,폐업,2018-05-14,,,,02-939-0300,2292.04,,서울특별시 노원구 상계동 301번지 6호 모네여성병원,"서울특별시 노원구 노원로 416, 모네여성병원 (상계동)",1704,모네여성병원,2023-12-01 15:20,U,40:00.0,병원,205922.1512,461261.6572
3100000,PHMA220053100034021200002,2005-12-15,,3,폐업,3,폐업,2008-02-01,,,,977-7477,,139-243,"서울특별시 노원구 공릉3동323-2 공삼빌딩 2,3,4층",,,연세방요양병원,2008-12-11 16:40,I,59:59.0,요양병원(일반요양병원),,
3100000,PHMA220063100034021200002,2006-09-14,,3,폐업,3,폐업,2011-11-10,,,,936-5505,,139-206,서울특별시 노원구 상계6동764-1  하라프라자 5층,,,신애요양병원,2011-11-10 11:12,I,59:59.0,요양병원(일반요양병원),,
3090000,PHMA220093090033021200001,2009-11-09,,1,영업/정상,13,영업중,,,,,02-1899-2226,9189.28,,서울특별시 도봉구 창동 650-46 강북힘찬병원,"서울특별시 도봉구 도봉로 446, 강북힘찬병원 (창동)",1459,의료법인 상원의료재단 강북힘찬병원,2025-07-25 10:02,U,07:00.0,병원,202877.0443,460368.6744
3090000,PHMA220223090033021200003,2022-09-23,,1,영업/정상,13,영업중,,,,,02-991-1075,2544.15,,,"서울특별시 도봉구 덕릉로 215, 3~7층 (창동)",1472,자향한방병원,2025-07-28 17:05,U,00:00.0,한방병원,203151.2266,459468.1697
3100000,PHMA220073100034021200001,2007-04-27,,3,폐업,3,폐업,2023-10-30,,,,970-0801,2887.07,139-808,"서울특별시 노원구 공릉1.3동 680번지 9호 지하1층,1층,3층,4층,6층, 8층",서울특별시 노원구 동일로 987 (공릉동),1861,태릉마이크로병원,2023-10-27 11:59,U,40:00.0,병원,206551.607,457326.7229
3100000,PHMA219953100034021200002,1995-08-07,,3,폐업,3,폐업,2008-08-01,,,,914-2000,,139-841,"서울특별시 노원구 월계1동50-1,30호",,,선한이웃병원,2008-12-11 16:39,I,59:59.0,병원,,
3100000,PHMA219973100034021200001,1997-03-04,,3,폐업,3,폐업,2001-08-30,,,,9700-910,,139-241,서울특별시 노원구 공릉1동680-9,,,태능성심한방병원,2008-12-11 16:40,I,59:59.0,한방병원,,
3100000,PHMA219983100034021200002,1998-03-25,,3,폐업,3,폐업,2001-12-20,,,,939-6176,,139-201,서울특별시 노원구 상계1동산51번지,,,시립노인요양원부속의원,2008-12-11 16:40,I,59:59.0,요양병원(일반요양병원),,
3100000,PHMA220023100034021200001,2002-05-27,,3,폐업,3,폐업,2003-08-27,,,,938-2833,,139-207,서울특별시 노원구 상계7동727-1 8층,,,강북예치과병원,2008-12-11 16:40,I,59:59.0,치과병원,,
3100000,PHMA220083100034021200002,2008-05-01,,3,폐업,3,폐업,2017-07-01,,,,930-5858,,139-837,서울특별시 노원구 상계동 1115번지 2호 모아빌딩 2층,"서울특별시 노원구 동일로 1678, 2층 (상계동, 모아빌딩)",1625,새서울병원,2017-06-28 16:05,I,59:59.0,병원,204844.0089,463967.2888
3100000,PHMA220173100034021200002,2017-06-28,,3,폐업,3,폐업,2020-08-31,,,,02-1899-9899,,,서울특별시 노원구 공릉동 323번지 2호,"서울특별시 노원구 동일로197길 11 (공릉동, 공삼빌딩)",1852,서울스페셜병원,2020-12-10 14:07,U,40:00.0,병원,206170.6432,458461.197
3100000,PHMA220103100034021200002,2010-05-31,,3,폐업,3,폐업,2018-06-01,,,,949-3800,,,"서울특별시 노원구 하계동 256번지 12호 2,3,4,6층","서울특별시 노원구 노원로 246, 2,3,4,6층 (하계동, 욱현하이브)",1750,서울휴먼요양병원,2018-06-01 17:39,I,59:59.0,요양병원(일반요양병원),206472.1862,459704.8857
3100000,PHMA220113100034021200001,2011-06-03,,3,폐업,3,폐업,2019-03-28,2019-02-28,2019-05-27,,949-3000,,139-816,"서울특별시 노원구 상계동 366번지 4호 대감프라자 3층, 4층","서울특별시 노원구 노원로 461, 3층, 4층 (상계동, 대감프라자)",1691,노원스마트요양병원,2021-03-05 14:43,U,40:00.0,요양병원(일반요양병원),205705.7366,461663.5391
3100000,PHMA220193100034021200002,2019-03-26,,1,영업/정상,13,영업중,,,,,02-930-2841,155.8,,,"서울특별시 노원구 노해로 488, 근호빌딩 5층 502호 (상계동)",1751,샤인치과교정과 치과병원,2023-10-23 10:42,U,40:00.0,치과병원,205415.5424,461328.5963
3100000,PHMA220223100034021200001,2022-02-24,,1,영업/정상,13,영업중,,,,,1533-7585,1705,,,"서울특별시 노원구 동일로 987, 태릉마이크로병원건물 2,5,6,7층 (공릉동)",1861,모아한방병원,2024-12-12 14:36,U,40:00.0,한방병원,206551.607,457326.7229
3100000,PHMA220233100034021200001,2023-02-01,,1,영업/정상,13,영업중,,,,,02-6956-1231,2050.68,,서울특별시 노원구 상계동 301-6 파로스병원,서울특별시 노원구 노원로 416(상계동),1704,새힘병원,2023-09-26 16:05,U,40:00.0,병원,205922.1512,461261.6572
3100000,PHMA220203100034021200001,2020-07-28,,1,영업/정상,13,영업중,,,,,02-934-1300,3416.24,,,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",1691,그레이스힐 요양병원,2025-05-19 10:36,U,01:00.0,요양병원(일반요양병원),205705.7366,461663.5391
3100000,PHMA219853100034021200001,1985-11-29,,1,영업/정상,13,영업중,,,,,02-970-2114,97157.2,,,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",1812,한국원자력의학원원자력병원,2025-08-27 14:46,U,00:00.0,종합병원,207192.8731,458452.734
3100000,PHMA219893100034021200001,1989-08-14,,1,영업/정상,13,영업중,,,,,02-950-1114,41878.45,,,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",1757,인제대학교 상계백병원,2025-07-28 11:21,U,00:00.0,종합병원,205488.9165,460701.0276
3100000,PHMA220043100034021200001,2004-01-02,,1,영업/정상,13,영업중,,,,,-3771,446.48,,,"서울특별시 노원구 노해로81길 5-6, 노원스퀘어 5-7층 (상계동)",1695,노원 강북예치과병원,2024-09-03 11:25,U,40:00.0,치과병원,205444.9482,461429.2314
3100000,PHMA220053100034021200003,2005-12-27,,1,영업/정상,13,영업중,,,,,02-3391-3992~3,1510.67,139-942,서울특별시 노원구 상계동 711번지 12호 9층~11층,"서울특별시 노원구 동일로 1419, 9층~11층 (상계동)",1689,선의요양병원,2024-06-04 17:46,U,40:00.0,요양병원(일반요양병원),205211.9637,461437.854
3100000,PHMA220063100034021200001,2006-06-21,,1,영업/정상,13,영업중,,,,,02-936-2122,2444.87,,"서울특별시 노원구 상계동 373번지 71호 , 상계동 373-45 , 상계동 373-7(1층~3층)","서울특별시 노원구 노원로 448 (상계동, 메디아이여성병원)",1696,메디아이여성병원,2024-06-19 16:21,U,40:00.0,병원,205845.0134,461572.8387
3100000,PHMA220083100034021200001,2005-12-15,,1,영업/정상,13,영업중,,,,,02-1577-4447,,,서울특별시 노원구 공릉동 680-10,"서울특별시 노원구 동일로 989, 1~9층 (공릉동)",1861,방병원,2023-07-10 11:38,U,40:00.0,병원,206552.5616,457344.4695
3100000,PHMA220163100034021200001,2016-03-10,,1,영업/정상,13,영업중,,,,,02-2092-5505,3080.39,,,서울특별시 노원구 동일로 996 (공릉동),1849,강북연세병원,2023-12-28 16:58,U,40:00.0,병원,206592.1992,457438.7138
3100000,PHMA220173100034021200001,2017-06-08,,1,영업/정상,13,영업중,,,,,02-933-1114,,,서울특별시 노원구 상계동 1142번지 9호,"서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)",1605,의료법인 행복나눔의료재단 사랑요양병원,2023-06-26 17:08,U,40:00.0,요양병원(일반요양병원),204558.4578,464003.4051
3100000,PHMA220103100034021200001,2010-01-20,,1,영업/정상,13,영업중,,,,,02-952-2275,,139-816,서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 5층,"서울특별시 노원구 노해로 507, 5층 (상계동, 와우쇼핑몰)",1695,다인치과병원,2023-06-12 15:00,U,40:00.0,치과병원,205557.0134,461441.688
3100000,PHMA219953100034021200001,1995-01-14,,1,영업/정상,13,영업중,,,,,02-970-8000,64341.22,,,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",1830,노원을지대학교병원,2025-08-11 11:18,U,03:00.0,종합병원,206102.456,459346.7697
3100000,PHMA220123100034021200001,2012-09-05,,1,영업/정상,13,영업중,,,,,02-3392-9100,1999.5,139-200,"서울특별시 노원구 상계동 723번지 2층, 3층, 5층","서울특별시 노원구 노해로 502, 2층, 3층, 5층 (상계동)",1752,참튼튼병원,2023-09-12 15:34,U,40:00.0,병원,205550.9084,461343.0622
3100000,PHMA220133100034021200001,2013-01-04,,1,영업/정상,13,영업중,,,,,02-2289-0717,1956.52,139-816,"서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 7층,8층","서울특별시 노원구 노해로 507, 7,8층 (상계동, 와우쇼핑몰)",1695,노원자생한방병원,2024-02-22 16:50,U,40:00.0,한방병원,205557.0134,461441.688
3100000,PHMA220133100034021200002,2013-02-01,,1,영업/정상,13,영업중,,,,,-968,2003.36,,,"서울특별시 노원구 덕릉로 690, 기업은행 2,3,4,5층 (중계동)",1715,노원솔요양병원,2025-01-06 15:39,U,40:00.0,요양병원(일반요양병원),206616.3001,461867.9471
3100000,PHMA220163100034021200002,2016-08-23,,1,영업/정상,13,영업중,,,,,02-941-7800,5479.6,,서울특별시 노원구 월계동 50번지 1호,서울특별시 노원구 화랑로 323 (월계동),1904,더조은요양병원,2025-08-27 17:39,U,00:00.0,요양병원(일반요양병원),205548.2321,456950.1521
3100000,PHMA220143100034021200001,2014-04-04,,1,영업/정상,13,영업중,,,,,936-9966,1043.26,139-816,서울특별시 노원구 상계동 387번지 226호,서울특별시 노원구 상계로26길 7 (상계동),1698,희망요양병원,2025-05-30 15:33,U,01:00.0,요양병원(일반요양병원),206185.3418,461762.6645
3100000,PHMA220243100034021200001,2024-05-31,,1,영업/정상,13,영업중,,,,,1588-3959,1675.36,,"서울특별시 노원구 공릉동 680-9 태릉성심종합병원(치과,요양,정신건강)","서울특별시 노원구 동일로 987, 지하1,1,3,4,6,8층 (공릉동)",1861,참다운요양병원,2025-03-13 13:29,U,05:00.0,요양병원(일반요양병원),206551.607,457326.7229
3100000,PHMA220153100034021200001,2015-07-16,,1,영업/정상,13,영업중,,,,,02-937-0052,1118.67,,,"서울특별시 노원구 노원로 461, 2층 (상계동)",1691,서울제일한방병원,2025-08-27 13:30,U,00:00.0,한방병원,205705.7366,461663.5391
3100000,PHMA220203100034021200002,2020-11-04,,1,영업/정상,13,영업중,,,,,02-949-1075,,,,"서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)",1852,서울미르한방병원,2023-06-26 17:06,U,40:00.0,한방병원,206170.6432,458461.197
3100000,PHMA220083100034021200003,2008-08-01,,4,취소/말소/만료/정지/중지,24,직권폐업,2014-08-27,,,,914-2000,,139-841,"서울특별시 노원구 월계1동 50번지 1호 ,30호","서울특별시 노원구 화랑로 323 (월계동,,30호)",,의선의료재단 선한이웃병원,2014-09-02 8:59,I,59:59.0,병원,205548.2321,456950.1521
3110000,PHMA220073110032021200002,2007-12-28,,3,폐업,3,폐업,2013-02-25,,,,387-2233,,,서울특별시 은평구 불광3동 483번지 11호,,,강북한방병원,2014-01-08 18:00,I,59:59.0,한방병원,,
3110000,PHMA220083110032021200001,2008-03-03,,3,폐업,3,폐업,2018-03-04,,,,385-2999,,,서울특별시 은평구 응암동 427번지 38호,"서울특별시 은평구 응암로 264 (응암동, 서울빌딩)",3466,서울요양병원,2018-03-09 14:00,I,59:59.0,요양병원(일반요양병원),192766.4236,454777.8254
3110000,PHMA220013110032021200002,2001-03-16,,3,폐업,3,폐업,2005-09-16,,,,,,122-827,"서울특별시 은평구 녹번동 39번지 2호 지층,4층","서울특별시 은평구 통일로 620 (녹번동,지층,4층)",,한양치과병원,2009-05-18 15:28,I,59:59.0,치과병원,,
3110000,PHMA220093110032021200002,2009-03-23,,3,폐업,3,폐업,2021-10-26,,,,02-382-0088,,,"서울특별시 은평구 응암동 104번지 7호 지하1층, 1~7층","서울특별시 은평구 응암로 304, 지1, 1~7층 (응암동)",3464,노블요양병원,2021-10-26 13:18,U,40:00.0,요양병원(일반요양병원),192972.5104,455129.7034
3110000,PHMA220103110032021200001,2010-01-05,,3,폐업,3,폐업,2017-11-05,,,,1588-7562,,,"서울특별시 은평구 녹번동 19번지 121호 지1, 1, 2층","서울특별시 은평구 통일로 636, 지1, 1, 2층 (녹번동)",3372,참튼튼병원,2017-11-03 14:49,I,59:59.0,병원,194220.3248,455685.625
3110000,PHMA220123110032021200001,2012-03-12,,3,폐업,3,폐업,2023-09-26,,,,02-385-7800,2362.8,,서울특별시 은평구 갈현동 460번지 8호 보성빌,"서울특별시 은평구 연서로 209, 보성빌 2,3일부,4~6층 (갈현동)",3333,오렌지요양병원,2023-09-27 14:52,U,40:00.0,요양병원(일반요양병원),192761.3489,457225.2185
3110000,PHMA220133110032021200001,2013-05-20,,3,폐업,3,폐업,2014-04-28,,,,02-382-0075,,122-869,서울특별시 은평구 불광동 483번지 11호,서울특별시 은평구 통일로 906 (불광동),122-869,수복지한방병원,2017-05-19 15:10,I,59:59.0,한방병원,192891.2523,457952.3531
3110000,PHMA220213110032021200001,2021-04-22,,1,영업/정상,13,영업중,,,,,02-6951-2727,2113.88,,,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 4,5층 (녹번동)",3372,은평포레스트한방병원,2025-03-24 17:41,U,06:00.0,한방병원,194220.3248,455685.625
3110000,PHMA220163110032021200003,2016-01-27,,3,폐업,3,폐업,2016-07-29,,,,02-383-0075,,,"서울특별시 은평구 불광동 483번지 11호 2,3층","서울특별시 은평구 통일로 906, 2,3층 (불광동, 해피플러스1)",3341,수사랑한방병원,2022-11-30 20:11,U,40:00.0,한방병원,192891.2523,457952.3531
3110000,PHMA220163110032021200004,2016-09-13,,3,폐업,3,폐업,2018-12-10,,,,02-382-0075,,,서울특별시 은평구 불광동 483번지 11호,"서울특별시 은평구 통일로 906, 2,3층 (불광동, 해피플러스1)",3341,수사랑한방병원,2018-12-10 14:21,U,40:00.0,한방병원,192891.2523,457952.3531
3110000,PHMA220013110032021200001,2001-12-27,,3,폐업,3,폐업,2013-09-03,,,,833-9425,,122-813,서울특별시 은평구 갈현동 469번지 4호 5층,"서울특별시 은평구 서오릉로 166 (갈현동, 5층)",122-813,성가치과병원,2013-09-03 16:56,I,59:59.0,치과병원,192443.7067,456716.7031
3110000,PHMA220023110032021200001,2002-04-25,,3,폐업,3,폐업,2017-06-20,,,,02-382-0882,,122-900,서울특별시 은평구 역촌동 62번지 1호,서울특별시 은평구 연서로 73 (역촌동),3417,참조은치과병원,2017-06-20 17:22,I,59:59.0,치과병원,192429.1403,455926.6494
3110000,PHMA220023110032021200004,2002-08-27,,3,폐업,3,폐업,2017-05-31,,,,382-7700,,,서울특별시 은평구 역촌동 44번지 28호,"서울특별시 은평구 연서로 10 (역촌동, 참사랑병원)",3409,참사랑병원,2017-06-16 10:30,I,59:59.0,병원,192551.9898,455278.5684
3110000,PHMA220183110032021200001,2018-07-26,,3,폐업,3,폐업,2023-09-11,,,,1800-7570,1073.5,,서울특별시 은평구 응암동 119번지 33호 정원빌딩,"서울특별시 은평구 응암로 267, 정원빌딩 (응암동)",3455,시온한방병원,2023-10-05 18:17,U,40:00.0,한방병원,192747.9159,454846.2438
3110000,PHMA219833110032021200001,1983-03-11,,3,폐업,3,폐업,2017-06-30,,,,02-351-2300,,122-906,서울특별시 은평구 응암동 42번지 5호,서울특별시 은평구 백련산로14길 20-11 (응암동),3474,재)마리아수녀회 도티기념병원,2017-06-26 18:05,I,59:59.0,병원,193647.969,455069.4484
3110000,PHMA220193110032021200001,2019-09-06,,1,영업/정상,13,영업중,,,,,02-384-2311,6281.19,,,서울특별시 은평구 통일로 935 (갈현동),3328,은평요양병원,2023-09-13 13:31,U,40:00.0,요양병원(일반요양병원),192825.8394,458236.2345
3110000,PHMA220203110032021200001,2020-02-03,,1,영업/정상,13,영업중,,,,,02-6352-0700,3228.37,,,서울특별시 은평구 불광로13길 15 (불광동),3353,이우요양병원,2024-06-18 10:09,U,40:00.0,요양병원(일반요양병원),193937.9824,457220.0582
3200000,PHMA220193200033021200001,2019-06-10,,1,영업/정상,13,영업중,,,,,02-3427-8275,238.92,,,"서울특별시 관악구 남현길 7, 한일프라자 4, 6층 (남현동)",8806,더웰샘한방병원,2025-06-10 16:55,U,02:00.0,한방병원,197958.5241,441542.491
3110000,PHMA220193110032021100001,1961-05-15,,1,영업/정상,13,영업중,,,,,02-1811-7755,176891.01,,,서울특별시 은평구 통일로 1021 (진관동),3312,가톨릭대학교 은평성모병원,2025-07-31 20:12,U,02:00.0,종합병원,192525.5875,459028.5089
3110000,PHMA220093110032021200001,1960-11-24,,1,영업/정상,13,영업중,,,,,02-3156-3000,3122.96,,,서울특별시 은평구 갈현로7길 49 (역촌동),3433,서울특별시서북병원,2025-02-04 14:01,U,40:00.0,병원,191428.1294,455780.411
3110000,PHMA220113110032021200001,2011-06-10,,1,영업/정상,13,영업중,,,,,02-1588-3797,7288.22,,,"서울특별시 은평구 서오릉로 45, 최원호병원 (녹번동)",3459,최원호병원,2024-11-20 15:59,U,40:00.0,병원,193205.566,455829.617
3110000,PHMA220113110032021200002,2011-07-15,,1,영업/정상,13,영업중,,,,,1577-5046,,,서울특별시 은평구 녹번동 27번지 6호,서울특별시 은평구 통일로 669 (녹번동),3382,연세에덴요양병원,2019-02-17 20:08,U,40:00.0,요양병원(일반요양병원),194047.3775,455977.8689
3110000,PHMA220143110032021200001,2014-03-07,,1,영업/정상,13,영업중,,,,,02-357-0357,2499.99,,,"서울특별시 은평구 은평로 170, 6층,7층,8층 (응암동, 상현빌딩동)",3462,한국효요양병원,2024-12-26 12:58,U,40:00.0,요양병원(일반요양병원),193475.5671,455434.5453
3110000,PHMA220163110032021200001,2016-01-07,,1,영업/정상,13,영업중,,,,,02-388-1075,384.2,,"서울특별시 은평구 신사동 8번지 5호 2층 201,202호","서울특별시 은평구 갈현로 24, 2층 201,202호 (신사동)",3423,21C메트로한방병원,2023-10-20 10:27,U,40:00.0,한방병원,192023.7679,455324.3466
